k1	k2	k3	k4	k5	k6	k7	k8	k9	k10	k11	k12	k13	k14	k15	k16	k17	k18	k19	k20												
1.064078402	0.000753864	0.309272522	0.056234502	0.451646738	0.422432432	0.122699387	0.552884414	10.10582822	0.900263095	1.47322997	1.021867246	0.809272079	14.79217791	5.213243243	0.352432432	13.01551957	0.033386904	0.015061884	0.004401275												
0.927172629	0.045953895	0.526425166	-0.173924046	0.149751679	0.186209084	0.529031918	0.851293582	7.845697705	0.145048635	1.143120726	1.129931071	0.55254469	5.09236613	6.654565259	1.306772744	5885.719512	0.044344621	0.037986596	0.013667735												
3.057894737	0.381578947	2.00877193	0.678427998	0.175249808	0.033823529	0	0.827671022	4.802854594	1.154686982	1.298683661	1.199910854	1.910991545	11.08920607	6.093627451	0.549509804	2486.2	0.153165473	0.282398155	0.258729569												
4.556451613	0.447580645	2.024193548	0.819469027	0.055357143	0.017902813	0	0.954464286	20.96078431	0.337313433	1.270401949	1.130021142	0.93125	20.45098039	10.67007673	0.52173913	417.2	0.075503356	0.066517857	0.03484565												
1.348299239	0.394847169	0.58011715	0.265933048	0.549686192	0.072469296	0.059272389	0.455952537	0.838074924	2.86311403	0.962248948	1.105488409	0.653855583	1.201835551	6.103516668	5.07849569	3.222092461	0.105985427	0.058209663	0.085457218												
2.398106377	0.030019493	0.624227235	0.594895258	0.131997795	0.148552754	0.018071925	0.871766219	7.167240858	0.463153592	1.12255452	1.112819069	1.61812902	13.30347537	20.55144725	1.544817927	41.43561747	0.103513762	0.131292042	0.097350357												
1.245653448	0.04327017	0.228853292	0.205990747	0.342527968	0.061052632	0.027573994	0.661846719	2.506830256	0.741798511	1.234041236	1.013759591	1.996760728	7.562990134	31.47	4.161052632	22.44481982	0.034870303	0.042912005	0.026641102												
0.675059952	0.006794564	0.091127098	-0.513025459	0.215624596	0.123579545	0.38714128	0.779764726	4.993377483	0.170356548	0.945390458	0.931822863	0.820571379	5.254690949	27.04971591	5.147727273	22.11730546	-0.009714856	0.012754772	0												
0.626685593	0.008339248	0.182931157	-0.713759909	0.153262064	0.525917927	0.449860724	0.84881107	6.761440509	0.09675652	1.130400977	0.943867348	0.254196223	2.024870673	10.99028078	5.427645788	21.33542977	-0.194359831	0.003097213	0												
1.355191257	0.241722919	0.461266474	0.289136622	0.184585262	0.225433526	0.457634598	0.822178711	6.115180936	0.333597088	0.859411309	0.99021009	0.39498042	2.937775816	6.413294798	2.183044316	4.920177384	-0.04401382	0.008603299	0												
0.759837178	0.003165988	0.219056234	-0.217460317	0.272181163	0.362509682	0.883	0.776604653	4.2662	0.224729121	0.836820084	0.946278059	0.145629301	0.8	3.098373354	3.872966692	1.840773125	-0.1915	0.023919613	0												
0.965265082	0.005161845	0.053661684	-0.049242424	0.205759139	0.466666667	0.467550593	0.792344666	4.179576646	0.246742537	1.165458937	0.942756703	0.297878908	1.57129565	29.05376344	18.49032258	3.773743017	-0.12546262	0.009106143	0												
1.565187557	0.069304666	0.34926807	0.381557796	0.169365461	0.262254902	0.191808874	0.836057953	7.365870307	0.36070845	1.392759355	0.99778086	0.709382506	6.249829352	14.96078431	2.39379085	11.4880803	0.073066841	0.055047649	0.028912983												
1.194828623	0.096211666	0.218280216	0.085556115	0.399566631	0.827476038	0.100082713	0.606283857	2.314309347	0.75608828	1.309721544	1.023034735	2.323726977	8.870140612	34.26198083	3.862619808	26.34889435	0.037299515	0.069339112	0.063259471												
2	0.248120301	0.642857143	0.508458647	0.162046908	0.50952381	0.138947368	0.840694487	5.810526316	0.479495268	1.157655611	1.018826135	1.552238806	10.72842105	24.26666667	2.261904762	11.12663755	-0.005494505	0.054523302	0.019565217												
0.248322148	0.005704698	0.046308725	-3.024324324	0.196556955	0.278688525	0.819052178	0.803574962	5.831977022	0.051314056	0.471000637	0.942081658	0.097486973	0.707515558	12.1147541	17.12295082	9.853333333	-0.48037889	0.009761889	0												
4.267558528	0.090301003	0.397993311	0.745297806	0.044714909	0.141304348	0	0.957004895	34.61244019	0.203087697	1.099337748	0.993817832	0.61489615	22.23923445	50.52173913	2.27173913	28.51533742	0.030765921	0.017727213	0.001658833												
1.01020208	0.015499313	0.244653718	-0.271703243	0.4406336	0.035958904	0.010560282	0.560507417	2.449691992	0.528102564	1.266438802	1.151226909	1.566749446	6.847462599	19.98544521	2.918664384	19.50125313	0.069785375	0.101886033	0.133277452												
1.361323155	0.043256997	0.702290076	0.306542056	0.330529857	0.396153846	0.067226891	0.687973087	3.43697479	0.818042813	1.169178415	1.294303797	2.022708158	10.10504202	9.25	0.915384615	42.19298246	0.015800416	0.03784693	0.019559902												
0.966521106	0.062590975	0.174672489	-0.021084337	0.384658455	0.396825397	0.055306428	0.620380739	1.656203288	0.591800357	1.488283118	1.020257827	1.742441209	4.651718984	24.6984127	5.30952381	51.01639344	0.050128535	0.048712206	0.022563177												
2.628774423	0.001776199	0.639431616	0.550675676	0.130674003	0.830083565	0.64516129	0.869325997	12.97360704	0.410085896	1.043545478	0.992373262	0.795834152	11.87683284	11.28133705	0.949860724	5.2734375	0.047160494	0.043623502	0.026672694												
2.406542056	0.023364486	0.369158879	0.596116505	0.144496962	0.588888889	0.095505618	0.859554355	7.151685393	0.533126294	1.672510958	0.999215071	1.803511141	15.00561798	29.67777778	1.977777778	76.31428571	0.05578435	0.079000675	0.007069914												
1.325796978	0.084562503	0.606556301	0.196631438	0.521544122	0.13561927	0.028262677	0.506499726	1.730751247	1.592613032	1.240590758	1.243272999	1.939974457	6.629052369	13.52440511	2.04017171	15.79060702	0.087236277	0.161991425	0.278055443												
1.26458616	0.00339213	0.518995929	0.087446352	0.06492226	0.394475138	0.052216749	0.935494881	24.3044335	0.076063005	1.232433638	0.99203764	0.419036784	10.88669951	12.20994475	1.121546961	21.58203125	0.011131222	0.006181267	0												
1.19526925	0.020634122	0.149974836	0.039157895	0.637252164	0.249027237	0	0.362747836	2.512572534	1.969320066	1.263950702	1.062142273	1.030996928	7.141199226	14.36575875	2.011673152	59.5483871	0.098591549	0.080982966	0.140877598												
1.248035136	0.043072893	0.56896286	-0.587330987	0.458061477	0.355845297	0.090663302	0.551481107	5.697909156	0.393848024	1.343676699	1.088867457	0.82945466	8.569935112	6.965426311	0.812774685	17.83420855	0.127539646	0.078608562	0.075983804												
7.162097735	1.930870083	3.47318236	0.931436179	0.053954984	0.417774668	0	0.973504823	36.74271845	0.629808196	1.159599684	1.027140725	1.132604502	42.74757282	12.32470259	0.288313506	18.19421488	0.106291165	0.120321543	0.081186418												
0.502699055	0.059379217	0.22717049	-1.101118568	0.334817453	0.715575621	0.010578279	0.678334132	2.327926657	0.180766742	1.147129293	1.017048372	0.885471608	3.038787024	14.59029345	4.801354402	74.72254335	0.044944689	0.034248921	0.027264465												
2.013592233	0.099029126	0.854368932	0.105110897	0.237249429	0.077120823	0	0.76452677	5.931102362	0.357093664	1.080180859	1.073770492	1.818573966	14.10826772	18.42416452	1.305912596	86.34939759	0.079810241	0.148946968	0.131430468												
2.347194719	0.023856671	0.822065064	0.05624297	0.297602996	0.716175736	0.35837297	0.706716604	9.28456618	0.450876685	0.592703777	0.928898443	0.372197253	4.88978186	3.721043435	0.760983525	3.403699052	-0.156039312	0.003670412	0												
0.372298985	0.003096388	0.103662394	-1.786934359	0.703436948	0.572090713	0.330357143	0.364159432	2.29290853	0.295589421	1.276675907	0.608731241	0.667180152	4.20086074	10.82585665	2.577056779	9.87005735	-0.007156073	0.009212124	0												
1.363382494	0.014922768	0.24173139	0.274915189	0.259061067	0.189377682	0.30095037	0.745300836	5.833861316	0.541468825	1.064855558	1.037366214	0.876023024	6.857092573	6.967453505	1.016094421	3.774656074	0.106411375	0.089329076	0.076384699												
0.950200657	0.034111638	0.355709595	-0.057016702	0.591612421	0.539577039	0.584769539	0.412442642	1.549098196	1.251561749	1.043057794	0.8926097	1.45021876	5.446893788	8.211480363	1.50755287	9.096385542	-0.00272259	0.010564508	0												
0.401213172	0.014731369	0.072068169	-2.345572354	0.514601334	0.486810552	0.025060241	0.491742317	4.333493976	0.179133351	0.579365576	0.806602081	0.506398338	4.462650602	22.20623501	4.976019185	20.99773243	-0.198164147	0.009077983	0												
0.463846532	0.046237088	0.120019675	-1.154825027	0.358933616	0.34375	0.787743733	0.641242938	2.023398329	0.199745817	1.233000696	1.058892128	0.938029661	2.959888579	23.71875	8.013392857	12.29861111	0.127235084	0.088806497	0.050385463												
0.462927757	0.00095057	0.271387833	-0.583162218	0.661219359	0.103690685	0.758139535	0.51539912	1.089700997	0.441123188	0.765426881	1.053307643	1.138277813	2.406644518	6.365553603	2.644991213	17.41346154	-0.002760906	-0.039597737	0												
1.945	0.0425	0.51	0.48714653	0.167785235	0.408510638	0.267657993	0.832634228	7.379182156	0.484433375	1.098804501	0.982187036	1.310822148	11.61710037	13.29787234	1.144680851	22.16312057	0.01632	0.010067114	0												
1.668542487	0.354530107	0.68148565	0.402698145	0.214277101	0.135972461	0.005940594	0.786446401	12.91485149	0.556493994	1.256231306	1.083208769	0.455806102	7.485148515	6.506024096	0.86919105	17.1040724	-0.008730159	0.051006873	0.041398344												
1.112610275	0.085625324	0.174364297	0.014458955	0.30832	0.275735294	0.459930314	0.66192	4.804878049	0.522162689	1.486930091	1.039186134	0.39136	2.840882695	8.992647059	3.165441176	34.45070423	-0.138184791	0.0192	0												
1.116515239	0.044406788	0.48938804	-0.503977267	0.742455569	0.322997185	0.012933441	0.261161316	1.531821847	0.965627274	1.317031285	1.053250021	1.04222872	6.11311333	4.403266163	0.720298467	9.092959956	0.037062593	0.019665491	0.029439754												
1.20426253	0.08212214	0.579678029	0.177896845	0.414645163	0.279668589	0.169424533	0.59640779	1.503785087	0.964352818	1.12048655	1.070689244	3.64678375	9.195015743	11.14889124	1.212492893	141.9379524	0.039547117	0.132290034	0.083351896												
1.201327434	0.114412137	0.530657396	0.03038674	0.254430729	0.074583867	0	0.745845114	12.86793575	0.355233645	1.612284799	1.142140557	3.070857182	52.98096371	28.50864277	0.53809219	92.00516529	0.063226328	0.192641887	0.173500994												
1.492861898	0.031437236	1.096604778	0.160588643	0.430784418	0.110486111	0.006665432	0.571189916	4.178115164	1.044346701	1.35073252	1.21662713	2.338370415	17.10461026	6.415416667	0.375069444	42.28009153	0.066365742	0.153188043	0.185411681												
0.981885353	0.004171136	0.485639376	-0.203179998	0.465824267	0.075247525	0.04291707	0.516368249	3.415295257	0.672132485	1.34701266	1.130648435	3.031419232	20.05001613	15.3799505	0.767079208	36.2303207	0.034248008	0.068839342	0.068499622												
2.726983496	0.033406244	1.082123683	-0.429415196	0.439957897	0.390988551	0.053596615	0.560982711	7.066008463	0.443273644	0.936175299	1.141756689	1.052494849	13.25698166	5.785547212	0.436415118	61.11313394	0.116329049	0.105975096	0.136252944												
1.472398538	0.082131179	0.690517407	0.121358589	0.329297939	0.01201771	0	0.672987165	7.851389677	0.592813444	1.264454411	1.200624512	2.782623493	32.46341463	18.100253	0.557558507	38.56671159	0.093704681	0.250777907	0.237610172												
0.578202406	0.001729968	0.116301014	-0.950360397	0.50556894	0.304735758	0.020930873	0.499284243	3.938309006	0.345405862	1.255828831	1.056832459	1.233685975	9.731203525	24.2512011	2.492107069	10.35276883	0.03786721	0.043434238	0.050769231												
1.183019185	0.000168294	0.593487041	-0.421367096	0.790526809	0.633444486	0.751546496	0.219047991	0.568400771	1.219446613	1.15087146	0.773850614	0.99093325	2.571341649	3.131530196	1.217858466	24.71345029	0.0236236	0.012466781	0												
0.931839096	0.000328645	0.39706849	-0.362418001	0.580714963	0.248343274	0.078346593	0.427466208	1.247059841	0.724832558	1.13081999	0.901706997	0.726405027	2.119162919	4.059973492	1.915838304	8.298679309	-0.011588999	-0.02309106	-0.185909438												
1.134989636	0.005124367	0.260047213	0.121116043	0.449319605	0.699931926	0.079234222	0.551792829	3.907483741	1.040704274	1.880455042	0.949643811	0.378460185	2.680040304	3.983390061	1.486317223	1.480368346	0.021464215	0.006907435	0												
1.306010929	0.019244476	0.503682585	0.078952156	0.339475697	0.018636587	0.022228103	0.647938252	2.465731675	0.618752814	1.23288749	1.454346808	1.63444823	6.219899444	11.52770966	1.85335949	31.21513944	0.057774942	0.103539392	0.115046147												
0.963863892	0.003093363	0.31931946	0.003792852	0.332134685	0.474672738	0.514323911	0.681081586	2.785332315	0.47087512	1.577892819	0.987072758	0.768645216	3.143430099	9.367672168	2.980079681	26.20859873	-0.011969135	0.012328959	0												
1.74414343	0.007627161	0.233420831	0.002726034	0.362331876	0.215273206	0.042243646	0.636923777	10.79912358	0.572496871	0.930654722	1.089807543	0.65084928	11.03523225	13.81522932	1.251920123	19.01993958	0.094907554	0.069524134	0.086740574												
0.820136852	0.06744868	0.45259042	-0.202622169	0.336845571	0.297297297	0.45	0.667764241	3.755555556	0.381710646	1.123513617	0.998031496	0.964438591	5.424074074	13.19369369	2.432432432	16.00546448	0.043359508	0.048403029	0.035996055												
0.588785047	0.00219901	0.085761407	-0.766573296	0.18331557	0.236842105	0.72238288	0.81668443	4.875072296	0.115783784	0.997122302	0.974676226	0.335723283	2.004048583	22.79605263	11.375	13.75	0.027705628	-0.000484449	-0.01993119												
1.733333333	0.004444444	0.626666667	0.430769231	0.139751553	0.335714286	0.441441441	0.862111801	6.252252252	0.319672131	0.879671458	0.891457932	1.330434783	9.648648649	15.3	1.585714286	18	0.060690943	0.094409938	0.007204611												
1.663459688	0.151433519	0.449297672	0.401619433	0.345545213	0.049741602	0	0.656050532	2.018617021	1.351837373	1.474078958	1.347398607	1.189162234	3.65896072	11.55361757	3.157622739	30.36502547	0.109756779	0.10099734	0.090301003												
1.394464945	0.02398524	0.705904059	0.141968775	0.438097161	0.051161577	0.682324841	0.563652268	1.667396497	1.034775465	1.356099896	1.206365207	1.143587673	3.382961783	4.436439572	1.311406943	16.67909715	0.039950577	0.054501413	0												
1.786377709	0.66873065	1.059442724	0.444714038	0.198867135	0	0.017478152	0.802733653	4.06928839	0.550993125	1.196512913	1.266317016	2.93227435	14.86454432	80.44932432	5.412162162	41.92429577	0.087851174	0.268686122	0.249731554												
0.997663551	0.040303738	0.431074766	0.009953162	0.44910808	0.754857997	0.331491713	0.556400839	2.929558011	0.811787072	1.279462103	0.955835962	1.372770199	7.227900552	7.822122571	1.082212257	18.96014493	0.00267533	0.00524659	0.000942951												
0.983119907	0.101280559	0.231082654	-0.017169923	0.281547034	0	0	0.718452966	7.773049645	0.382732835	1.724452555	1.183265857	0.309734513	3.35106383	8.475336323	2.529147982	7.078651685	0.012169312	0.008030154	0.000684307												
2.182126697	0.009049774	0.600678733	0.531363401	0.197546531	0.269086358	0.018898932	0.808798646	6.28430567	0.689174705	1.126519077	1.042387897	1.264593909	9.82580115	14.96620776	1.523153942	20.09747899	0.049757485	0.063663283	0.049686192												
2.660714286	0.244047619	1.178571429	0.630872483	0.065141528	0.140127389	0	0.936021714	14.63030303	0.209662289	1.481761006	1.024183284	0.913532377	14.27878788	15.00636943	1.050955414	21.81481481	0.101867572	0.103140752	0.070836785												
2.051630435	0.097826087	0.804347826	0.529801325	0.089393939	0.052631579	0	0.932765152	19.62151394	0.166850829	1.32616179	0.987963892	0.583712121	12.27888446	81.10526316	6.605263158	385.25	0.052563271	0.02405303	0.008324873												
0.889793963	0.051748922	0.249640632	-0.721055466	0.521781694	0	0	0.478544624	2.451316339	0.434691011	1.017436415	1.089322191	1.151982379	5.900961137	17.09564165	2.897094431	28.93647541	0.07577367	0.068200359	0.107228094												
0.681574526	0.004160333	0.174973998	-0.462143444	0.492726771	0.509133489	0.541661904	0.508968345	1.47571151	0.505638651	0.807762756	0.847289671	0.730161233	2.117041948	8.675409836	4.097892272	7.132075472	-0.081686643	0.011786967	0												
0.712381173	0.015070716	0.404242986	-0.309519935	0.368418811	0.352695859	0.231835079	0.657224399	5.214261575	0.354566961	1.843724395	1.025932575	1.054353382	8.364988172	7.373249926	0.881441763	55.74774775	0.027957337	0.019253706	-0.01011083												
2.758823529	0.757843137	1.867156863	0.639303483	0.087209302	0.302253646	0.072906404	0.913218194	10.52315271	0.316820536	1.235646871	1.145599828	2.087636799	24.05615764	21.57931949	0.897039328	141.9593023	0.075254945	0.160482216	0.113238461												
1.399453339	0.041780554	0.472862163	0.391462054	0.237371397	0.172072072	0	0.797849662	4.675719718	0.497432339	1.185651353	0.996411622	2.095467606	12.28028246	20.36756757	1.658558559	17.85781991	0.052459306	0.106404671	0.085269517												
